N,N-gram,総出現回数,出現事例数,事例出現率（％）,N別順位
2,部 付近,7,7,0.0911,2229
2,鬼ごっこ 友人,7,7,0.0911,2230
2,席 戻る,7,7,0.0911,2231
2,登り 棒,7,7,0.0911,2232
2,裂傷 れっする,7,7,0.0911,2233
2,友人 走る,7,7,0.0911,2234
2,膝 当たる,7,7,0.0911,2235
2,下りる 足,7,7,0.0911,2236
2,部分 顔,7,7,0.0911,2237
2,試合 チーム,7,7,0.0911,2238
2,持つ 相手,7,7,0.0911,2239
2,自転車 通学,7,7,0.0911,2240
2,車 到着,7,7,0.0911,2241
2,廊下 鬼ごっこ,7,7,0.0911,2242
2,教室 帰る,7,7,0.0911,2243
2,絞める られる,7,7,0.0911,2244
2,押す しまう,7,7,0.0911,2245
2,飛ぶ 移る,7,7,0.0911,2246
2,走る いく,7,7,0.0911,2247
2,ドッジボール 試合,7,7,0.0911,2248
2,遊ぶ 鬼,7,7,0.0911,2249
2,シュート れる,7,7,0.0911,2250
2,身体 支える,7,7,0.0911,2251
2,部 顧問,7,6,0.0781,2252
2,通報 救急,7,7,0.0911,2253
2,ドア ノブ,7,7,0.0911,2254
2,床 足,7,7,0.0911,2255
2,練習 ピッチングマシン,7,7,0.0911,2256
2,遊ぶ 園児,7,7,0.0911,2257
2,起こす 意識,7,7,0.0911,2258
2,マシン 出る,7,7,0.0911,2259
2,強打 出血,7,7,0.0911,2260
2,体育館 柔道,7,7,0.0911,2261
2,バスケットボール シュート,7,7,0.0911,2262
2,宿泊 的,7,7,0.0911,2263
2,的 行事,7,7,0.0911,2264
2,バドミントン ダブルス,7,7,0.0911,2265
2,直撃 受診,7,7,0.0911,2266
2,切傷 負う,7,7,0.0911,2267
2,ぶつける 裂傷,7,7,0.0911,2268
2,扉 閉まる,7,7,0.0911,2269
2,用 机,7,7,0.0911,2270
2,遊戯 施設,7,5,0.0651,2271
2,角 頬,7,7,0.0911,2272
2,厚い さ,7,7,0.0911,2273
2,手首 切る,7,7,0.0911,2274
2,入り口 ドア,7,7,0.0911,2275
2,ドア ぶつかる,7,7,0.0911,2276
2,部 骨折,7,7,0.0911,2277
2,れる 右手,7,7,0.0911,2278
2,部 トレーニング,7,7,0.0911,2279
2,ドア 開く,7,7,0.0911,2280
2,落下 顎,7,7,0.0911,2281
2,顔 引っかく,7,7,0.0911,2282
2,外 保育,7,7,0.0911,2283
2,肘 負傷,7,7,0.0911,2284
2,歯 頬,7,7,0.0911,2285
2,追いかける 教室,7,7,0.0911,2286
2,タッチ れる,7,7,0.0911,2287
2,男子 名,7,7,0.0911,2288
2,トイレ 逃げ込む,7,7,0.0911,2289
2,側 窓,7,7,0.0911,2290
2,校舎 外,7,7,0.0911,2291
2,相手 体重,7,7,0.0911,2292
2,閉める られる,7,7,0.0911,2293
2,突っ込む 割れる,7,7,0.0911,2294
2,走る 本,7,7,0.0911,2295
2,部 打撲,7,7,0.0911,2296
2,移動 式,7,7,0.0911,2297
2,転倒 頬,7,7,0.0911,2298
2,病院 行く,7,7,0.0911,2299
2,ガラス 割る,7,7,0.0911,2300
2,ガラス 右腕,7,7,0.0911,2301
2,ガラス 両手,7,7,0.0911,2302
2,やけど 負う,7,7,0.0911,2303
2,ガラス 腕,7,6,0.0781,2304
2,眼 下部,7,7,0.0911,2305
2,登 園,7,7,0.0911,2306
2,終了 友人,7,7,0.0911,2307
2,爪 顔,7,7,0.0911,2308
2,立ち上がる バランス,7,7,0.0911,2309
2,階 ベランダ,7,6,0.0781,2310
2,児 児,7,6,0.0781,2311
2,庭 遊ぶ,7,7,0.0911,2312
2,様子 みる,7,7,0.0911,2313
2,同級生 人,7,7,0.0911,2314
2,左側 転倒,7,7,0.0911,2315
2,練習 準備,7,7,0.0911,2316
2,準備 ネット,7,7,0.0911,2317
2,様子 おかしい,7,7,0.0911,2318
2,階段 上がる,7,7,0.0911,2319
2,食 缶,7,5,0.0651,2320
2,前腕 骨折,7,7,0.0911,2321
2,転倒 左足,7,7,0.0911,2322
2,友人 ちょっかい,7,7,0.0911,2323
2,配膳 室,7,6,0.0781,2324
2,顎骨 骨折,7,7,0.0911,2325
2,割れる 右手,7,7,0.0911,2326
2,履く 替える,7,7,0.0911,2327
2,足 先,7,7,0.0911,2328
2,部分 左手,7,7,0.0911,2329
2,当たる 目,7,7,0.0911,2330
2,後方 倒れる,7,7,0.0911,2331
2,作業 学習,7,7,0.0911,2332
2,さ ｃｍ,7,7,0.0911,2333
2,練習 練習,7,7,0.0911,2334
2,落下 左腕,7,7,0.0911,2335
2,右手 持つ,7,7,0.0911,2336
2,眼 ぶつける,7,7,0.0911,2337
2,タックル 練習,7,7,0.0911,2338
2,座る 眼,7,7,0.0911,2339
2,場 うずくまる,7,7,0.0911,2340
2,洗面 器,7,3,0.0391,2341
2,眼 受傷,7,7,0.0911,2342
2,首 背中,7,7,0.0911,2343
2,歯 ほお,7,7,0.0911,2344
2,体 乗る,7,7,0.0911,2345
2,力 加わる,7,7,0.0911,2346
2,擦過 創,7,7,0.0911,2347
2,練習 バッター,7,7,0.0911,2348
2,転 バランス,7,7,0.0911,2349
2,科 調理,7,7,0.0911,2350
2,ろ 倒れる,7,7,0.0911,2351
2,ボール 友人,7,7,0.0911,2352
2,しまう 眼,7,7,0.0911,2353
2,払う 腰,7,7,0.0911,2354
2,熱中 症,7,5,0.0651,2355
2,不良 訴える,7,7,0.0911,2356
2,鼻骨 骨折,7,7,0.0911,2357
2,使用 バッティング,7,7,0.0911,2358
2,鎖骨 骨折,7,7,0.0911,2359
2,庭 鬼ごっこ,7,7,0.0911,2360
2,実験 実習,7,7,0.0911,2361
2,ける 部,7,7,0.0911,2362
2,場 持久走,7,7,0.0911,2363
2,衝突 眼,7,7,0.0911,2364
2,負傷 前額,7,7,0.0911,2365
2,全身 打撲,7,7,0.0911,2366
2,倒れる 右手,7,7,0.0911,2367
2,顆上骨 折,7,7,0.0911,2368
2,相手 身体,7,7,0.0911,2369
2,脚 跳ぶ,7,7,0.0911,2370
2,場 横,7,7,0.0911,2371
2,母 指,7,7,0.0911,2372
2,眼 当る,7,7,0.0911,2373
2,送球 眼,7,7,0.0911,2374
2,近く 眼,7,7,0.0911,2375
2,キャッチャー ピッチャー,7,7,0.0911,2376
2,ファウルチップ 眼,7,7,0.0911,2377
2,タックル 入る,7,5,0.0651,2378
2,眼 あたり,7,7,0.0911,2379
2,打球 防,7,7,0.0911,2380
2,遊び 友人,7,7,0.0911,2381
2,呼ぶ れる,7,7,0.0911,2382
2,強い 蹴る,7,7,0.0911,2383
2,崩す 相手,7,7,0.0911,2384
2,眼科 受診,7,7,0.0911,2385
2,直撃 眼球,7,7,0.0911,2386
2,バドミントン シャトル,7,7,0.0911,2387
2,レスリング 部,7,7,0.0911,2388
2,ゴール ネット,7,7,0.0911,2389
2,眼 痛める,7,7,0.0911,2390
2,練習 続ける,7,7,0.0911,2391
2,痛み 生じる,7,7,0.0911,2392
2,異常 見る,7,7,0.0911,2393
2,意識 戻る,7,7,0.0911,2394
2,神経症 眼,7,7,0.0911,2395
2,体 出血,7,7,0.0911,2396
2,直撃 冷却,7,7,0.0911,2397
2,場 ラグビー,7,7,0.0911,2398
2,崩す 頭,7,7,0.0911,2399
2,頚椎 脱臼,7,7,0.0911,2400
2,プール 飛び込む,7,7,0.0911,2401
2,床 頭,7,7,0.0911,2402
2,補助 者,7,5,0.0651,2403
2,休む せる,7,6,0.0781,2404
2,意識 呼吸,7,7,0.0911,2405
2,状態 救急,7,7,0.0911,2406
2,気道 確保,7,7,0.0911,2407
2,膝 腹部,7,7,0.0911,2408
2,運動 転,7,7,0.0911,2409
2,右手 親指,7,7,0.0911,2410
2,顔面 蒼白,7,7,0.0911,2411
2,中指 薬指,7,7,0.0911,2412
2,れる 左手,7,7,0.0911,2413
2,試合 目,7,4,0.0521,2414
2,当たる 指,7,7,0.0911,2415
2,教諭 心肺,7,7,0.0911,2416
2,腰 強い,7,7,0.0911,2417
2,膝 疼痛,7,7,0.0911,2418
2,病院 治療,7,7,0.0911,2419
2,挟む 切断,7,7,0.0911,2420
2,しまう 左手,7,7,0.0911,2421
2,指 一部,7,7,0.0911,2422
2,薬指 挟む,7,7,0.0911,2423
2,小指 当たる,7,7,0.0911,2424
2,間 左手,7,7,0.0911,2425
2,手押し カンナ,7,6,0.0781,2426
2,手 置く,7,7,0.0911,2427
2,閉める 右手,7,7,0.0911,2428
2,挟む 指,7,7,0.0911,2429
2,節 骨,7,6,0.0781,2430
2,股間 直撃,7,7,0.0911,2431
2,意識 回復,7,7,0.0911,2432
2,動 後日,7,7,0.0911,2433
2,受診 精巣,7,7,0.0911,2434
2,運動会 予行,6,6,0.0781,2435
2,転倒 右肩,6,6,0.0781,2436
2,耳 聞こえる,6,5,0.0651,2437
2,野球 グラウンド,6,6,0.0781,2438
2,投げる 技,6,6,0.0781,2439
2,担任 指導,6,6,0.0781,2440
2,頭部 落下,6,6,0.0781,2441
2,左足 負傷,6,6,0.0781,2442
2,クラス 全員,6,6,0.0781,2443
2,耳 痛み,6,6,0.0781,2444
2,コンクリート 段差,6,6,0.0781,2445
2,場 ボール,6,6,0.0781,2446
2,顔面 頭部,6,6,0.0781,2447
2,ぶつかる 床,6,6,0.0781,2448
2,声 出す,6,6,0.0781,2449
2,次 ボール,6,6,0.0781,2450
2,校庭 遊ぶ,6,6,0.0781,2451
2,遊ぶ 走る,6,6,0.0781,2452
2,ボール ゴール,6,6,0.0781,2453
2,保育 所,6,5,0.0651,2454
2,人 校庭,6,6,0.0781,2455
2,部 終わる,6,6,0.0781,2456
2,雨 濡れる,6,6,0.0781,2457
2,立つ バランス,6,6,0.0781,2458
2,戻る 走る,6,6,0.0781,2459
2,出場 ゴール,6,6,0.0781,2460
2,頭 地面,6,6,0.0781,2461
2,地面 転倒,6,6,0.0781,2462
2,本校 グラウンド,6,6,0.0781,2463
2,業 間,6,6,0.0781,2464
2,足 足,6,6,0.0781,2465
2,足 絡まる,6,6,0.0781,2466
2,ボール 後頭部,6,6,0.0781,2467
2,体育館 シュート,6,6,0.0781,2468
2,部 校舎,6,6,0.0781,2469
2,体育館 入口,6,6,0.0781,2470
2,入口 付近,6,6,0.0781,2471
2,逃げる 走る,6,6,0.0781,2472
2,気 取る,6,6,0.0781,2473
2,非常 階段,6,5,0.0651,2474
2,くる 本,6,6,0.0781,2475
2,練習 休憩,6,6,0.0781,2476
2,負担 かかる,6,6,0.0781,2477
2,捻る 状態,6,6,0.0781,2478
2,時間 下校,6,6,0.0781,2479
2,体育館 倉庫,6,6,0.0781,2480
2,顎 部分,6,6,0.0781,2481
2,関節 部,6,6,0.0781,2482
2,シーソー 遊ぶ,6,6,0.0781,2483
2,宙 浮く,6,6,0.0781,2484
2,近く 見る,6,6,0.0781,2485
2,言語 機能,6,6,0.0781,2486
2,頚部 疼痛,6,6,0.0781,2487
2,膝 口,6,6,0.0781,2488
2,鼻 強打,6,6,0.0781,2489
2,時間 友達,6,6,0.0781,2490
2,転ぶ 手,6,6,0.0781,2491
2,歯 床,6,6,0.0781,2492
2,本 脱落,6,6,0.0781,2493
2,転落 前歯,6,6,0.0781,2494
2,荷物 持つ,6,6,0.0781,2495
2,競争 練習,6,6,0.0781,2496
2,人 足,6,6,0.0781,2497
2,机 椅子,6,5,0.0651,2498
2,スキー 教室,6,6,0.0781,2499
2,部 素振り,6,6,0.0781,2500
2,素振り 練習,6,6,0.0781,2501
2,選手 ぶつかる,6,6,0.0781,2502
2,選手 シュート,6,6,0.0781,2503
2,崩す 階,6,6,0.0781,2504
2,離れる 場所,6,6,0.0781,2505
2,バット 投げる,6,5,0.0651,2506
2,起こす 倒れる,6,6,0.0781,2507
2,転倒 スキー,6,6,0.0781,2508
2,ゴールキーパー 相手,6,6,0.0781,2509
2,顔面 激突,6,6,0.0781,2510
2,打つ 相手,6,6,0.0781,2511
2,横 向く,6,6,0.0781,2512
2,口 ボール,6,6,0.0781,2513
2,失敗 ボール,6,6,0.0781,2514
2,練習 ランナー,6,6,0.0781,2515
2,ボール 転がる,6,6,0.0781,2516
2,遠征 試合,6,6,0.0781,2517
2,スティック 口,6,6,0.0781,2518
2,出す ボール,6,6,0.0781,2519
2,いく 相手,6,6,0.0781,2520
2,競技 練習,6,6,0.0781,2521
2,外れる しまう,6,6,0.0781,2522
2,実験 室,6,6,0.0781,2523
2,状態 前方,6,6,0.0781,2524
2,下りる 階段,6,6,0.0781,2525
2,地面 顎,6,6,0.0781,2526
2,終える 自転車,6,6,0.0781,2527
2,通常 経路,6,6,0.0781,2528
2,ボール 乗る,6,6,0.0781,2529
2,コンクリート 床,6,6,0.0781,2530
2,抜ける 顔面,6,6,0.0781,2531
2,バット キャッチャー,6,6,0.0781,2532
2,走る 塁,6,6,0.0781,2533
2,いく ボール,6,6,0.0781,2534
2,競り合い 相手,6,6,0.0781,2535
2,体育館 友人,6,6,0.0781,2536
2,ふざける 足,6,6,0.0781,2537
2,当たる 転倒,6,6,0.0781,2538
2,近く 座る,6,6,0.0781,2539
2,日常 生活,6,6,0.0781,2540
2,生活 指導,6,6,0.0781,2541
2,始まる 時間,6,6,0.0781,2542
2,大会 バスケットボール,6,6,0.0781,2543
2,れる くる,6,6,0.0781,2544
2,セカンド 守る,6,6,0.0781,2545
2,捕る 損なう,6,6,0.0781,2546
2,損なう ボール,6,6,0.0781,2547
2,ボール 地面,6,6,0.0781,2548
2,付近 ボール,6,6,0.0781,2549
2,リバウンド 取る,6,6,0.0781,2550
2,自転車 タイヤ,6,6,0.0781,2551
2,前輪 挟まる,6,6,0.0781,2552
2,廊下 滑る,6,6,0.0781,2553
2,コンクリート 壁,6,6,0.0781,2554
2,打つ 振る,6,6,0.0781,2555
2,追う くる,6,6,0.0781,2556
2,れる 勢い,6,5,0.0651,2557
2,廊下 壁,6,6,0.0781,2558
2,ポート ボール,6,6,0.0781,2559
2,足 ぶつかる,6,6,0.0781,2560
2,振り切る バット,6,6,0.0781,2561
2,バット 先端,6,6,0.0781,2562
2,腰 辺り,6,6,0.0781,2563
2,顔 落ちる,6,6,0.0781,2564
2,クラス 対抗,6,6,0.0781,2565
2,直接 口,6,6,0.0781,2566
2,直撃 歯,6,6,0.0781,2567
2,部 出血,6,5,0.0651,2568
2,走る 相手,6,6,0.0781,2569
2,携帯 電話,6,5,0.0651,2570
2,口元 強い,6,6,0.0781,2571
2,女子 トイレ,6,6,0.0781,2572
2,友達 遊ぶ,6,6,0.0781,2573
2,歯 ぶつかる,6,6,0.0781,2574
2,場所 移動,6,6,0.0781,2575
2,人 転倒,6,6,0.0781,2576
2,人 乗る,6,6,0.0781,2577
2,廊下 雑巾,6,6,0.0781,2578
2,返す れる,6,6,0.0781,2579
2,素振り 部員,6,6,0.0781,2580
2,来る 友人,6,6,0.0781,2581
2,校舎 周り,6,6,0.0781,2582
2,躓く 転倒,6,6,0.0781,2583
2,濡れる 滑る,6,6,0.0781,2584
2,腕 負傷,6,6,0.0781,2585
2,顎 切る,6,6,0.0781,2586
2,ボール バッター,6,6,0.0781,2587
2,回 宙返り,6,5,0.0651,2588
2,横 飛ぶ,6,6,0.0781,2589
2,支柱 顔,6,6,0.0781,2590
2,ショート 守る,6,6,0.0781,2591
2,道路 ぶつける,6,6,0.0781,2592
2,停車 車,6,6,0.0781,2593
2,両手 負傷,6,6,0.0781,2594
2,しまう バランス,6,6,0.0781,2595
2,前方 来る,6,6,0.0781,2596
2,自転車 衝突,6,6,0.0781,2597
2,大量 出血,6,6,0.0781,2598
2,廊下 立つ,6,6,0.0781,2599
2,形 倒れる,6,6,0.0781,2600
2,取る 追いかける,6,6,0.0781,2601
2,フライ 取る,6,6,0.0781,2602
2,転倒 左側,6,6,0.0781,2603
2,腹部 当たる,6,6,0.0781,2604
2,直接 ボール,6,6,0.0781,2605
2,坂 下る,6,6,0.0781,2606
2,床 つく,6,6,0.0781,2607
2,種目 練習,6,6,0.0781,2608
2,強い 衝撃,6,6,0.0781,2609
2,休憩 とる,6,6,0.0781,2610
2,体育館 壁,6,6,0.0781,2611
2,鼻血 出る,6,6,0.0781,2612
2,転落 負傷,6,6,0.0781,2613
2,室 戻る,6,6,0.0781,2614
2,乗る 足,6,6,0.0781,2615
2,濡れる 足,6,6,0.0781,2616
2,大会 向ける,6,6,0.0781,2617
2,れる 膝,6,6,0.0781,2618
2,走行 自転車,6,6,0.0781,2619
2,バレー 部,6,6,0.0781,2620
2,練習 チームメイト,6,6,0.0781,2621
2,揺らす 遊ぶ,6,6,0.0781,2622
2,崩す 手,6,6,0.0781,2623
2,しまう 落下,6,6,0.0781,2624
2,バスケットボール 相手,6,6,0.0781,2625
2,ボール 損ねる,6,6,0.0781,2626
2,飛ぶ いく,6,6,0.0781,2627
2,方向 変わる,6,6,0.0781,2628
2,手 顔面,6,6,0.0781,2629
2,当たる 鼻,6,6,0.0781,2630
2,つく 手,6,6,0.0781,2631
2,ダブルス ゲーム,6,6,0.0781,2632
2,掴む れる,6,6,0.0781,2633
2,崩す 道路,6,6,0.0781,2634
2,人 一緒,6,6,0.0781,2635
2,蹴る 返す,6,6,0.0781,2636
2,途中 階段,6,6,0.0781,2637
2,崩す 転ぶ,6,6,0.0781,2638
2,くる 転倒,6,6,0.0781,2639
2,試合 サード,6,6,0.0781,2640
2,練習 時間,6,6,0.0781,2641
2,合う 相手,6,6,0.0781,2642
2,出す 足,6,6,0.0781,2643
2,口 出る,6,6,0.0781,2644
2,登校 前方,6,6,0.0781,2645
2,着地 足,6,6,0.0781,2646
2,周辺 部,6,5,0.0651,2647
2,背 向ける,6,6,0.0781,2648
2,筋 トレ,6,6,0.0781,2649
2,放課後 教室,6,6,0.0781,2650
2,崩す 自転車,6,6,0.0781,2651
2,顔面 左側,6,6,0.0781,2652
2,一輪車 乗る,6,6,0.0781,2653
2,登校 班,6,6,0.0781,2654
2,止める ボール,6,6,0.0781,2655
2,分 休憩,6,5,0.0651,2656
2,打球 顔,6,6,0.0781,2657
2,部 ピッチングマシン,6,6,0.0781,2658
2,試合 飛ぶ,6,6,0.0781,2659
2,衝突 顔,6,6,0.0781,2660
2,バッティング ゲージ,6,6,0.0781,2661
2,腰 かける,6,6,0.0781,2662
2,キャッチボール 投げる,6,6,0.0781,2663
2,間 入る,6,6,0.0781,2664
2,時限 目,6,5,0.0651,2665
2,向かう 階段,6,6,0.0781,2666
2,近く 遊ぶ,6,6,0.0781,2667
2,下校 自転車,6,6,0.0781,2668
2,練習 選手,6,6,0.0781,2669
2,試合 セカンド,6,6,0.0781,2670
2,救急 病院,6,6,0.0781,2671
2,下り坂 道路,6,6,0.0781,2672
2,階 上がる,6,6,0.0781,2673
2,トイレ 入ろう,6,6,0.0781,2674
2,会 準備,6,6,0.0781,2675
2,くる 別,6,6,0.0781,2676
2,部員 バット,6,6,0.0781,2677
2,校庭 友人,6,6,0.0781,2678
2,試合 塁,6,6,0.0781,2679
2,塁 塁,6,6,0.0781,2680
2,見える にくい,6,6,0.0781,2681
2,乱取り 練習,6,6,0.0781,2682
2,ろ 押す,6,6,0.0781,2683
2,自転車 接触,6,6,0.0781,2684
2,抜ける 歯,6,6,0.0781,2685
2,運動会 練習,6,6,0.0781,2686
2,室 廊下,6,6,0.0781,2687
2,階 トイレ,6,6,0.0781,2688
2,殺る プレー,6,6,0.0781,2689
2,落下 前歯,6,6,0.0781,2690
2,滑る 地面,6,6,0.0781,2691
2,トス 上げる,6,6,0.0781,2692
2,棟 階,6,4,0.0521,2693
2,首 絞める,6,6,0.0781,2694
2,部分 顎,6,6,0.0781,2695
2,跳箱 跳ぶ,6,6,0.0781,2696
2,内 側,6,6,0.0781,2697
2,シャトル ラン,6,6,0.0781,2698
2,トイレ 入り口,6,6,0.0781,2699
2,教室 うし,6,6,0.0781,2700
2,行く 足,6,6,0.0781,2701
2,体育館 フロア,6,6,0.0781,2702
2,三塁 守備,6,6,0.0781,2703
2,リバウンド ボール,6,6,0.0781,2704
2,付近 友人,6,6,0.0781,2705
2,眼 切れる,6,6,0.0781,2706
2,昇降 口前,6,6,0.0781,2707
2,バット 額,6,6,0.0781,2708
2,シャワー 浴びる,6,6,0.0781,2709
2,場 打球,6,6,0.0781,2710
2,倒立 回転,6,6,0.0781,2711
2,衝突 肘,6,6,0.0781,2712
2,応援 席,6,5,0.0651,2713
2,ホームルーム 教室,6,6,0.0781,2714
2,場 ハンドボール,6,6,0.0781,2715
2,ゴール 向かう,6,6,0.0781,2716
2,守備 位置,6,6,0.0781,2717
2,強打 受診,6,6,0.0781,2718
2,ジャンプ 相手,6,6,0.0781,2719
2,かかる 火傷,6,6,0.0781,2720
2,倒す しまう,6,6,0.0781,2721
2,床 転落,6,6,0.0781,2722
2,ぶつかる 反動,6,6,0.0781,2723
2,前腕 切る,6,6,0.0781,2724
2,窓 閉める,6,6,0.0781,2725
2,割れる 顔面,6,6,0.0781,2726
2,く 飴,6,5,0.0651,2727
2,途中 バランス,6,6,0.0781,2728
2,ぶつかる 前額,6,6,0.0781,2729
2,口 走る,6,6,0.0781,2730
2,遊ぶ 投げる,6,6,0.0781,2731
2,一緒 走る,6,6,0.0781,2732
2,かける 眼鏡,6,6,0.0781,2733
2,倒れる 額,6,6,0.0781,2734
2,飛び込み 転,6,5,0.0651,2735
2,しまう 足首,6,6,0.0781,2736
2,ベランダ 出る,6,6,0.0781,2737
2,当たる ガラス,6,6,0.0781,2738
2,せる 落下,6,6,0.0781,2739
2,登る 遊ぶ,6,6,0.0781,2740
2,かかる しまう,6,6,0.0781,2741
2,おでこ ぶつける,6,6,0.0781,2742
2,鉄棒 上がり,6,6,0.0781,2743
2,入口 ドア,6,6,0.0781,2744
2,前向き 倒れる,6,6,0.0781,2745
2,かかる 膝,6,6,0.0781,2746
2,倒れる 眼,6,6,0.0781,2747
2,眼 上部,6,6,0.0781,2748
2,角 顔,6,6,0.0781,2749
2,窓 近く,6,6,0.0781,2750
2,教室 入り口,6,6,0.0781,2751
2,強い 地面,6,6,0.0781,2752
2,咬む れる,6,6,0.0781,2753
2,割れる 左腕,6,6,0.0781,2754
2,部 ぶつかる,6,6,0.0781,2755
2,頬 切れる,6,6,0.0781,2756
2,部分 右手,6,6,0.0781,2757
2,遊ぶ 誤る,6,6,0.0781,2758
2,窓 開ける,6,6,0.0781,2759
2,しまう 指,6,6,0.0781,2760
2,人 乗り,6,6,0.0781,2761
2,人 サッカー,6,6,0.0781,2762
2,トイレ ドア,6,6,0.0781,2763
2,くる ドア,6,6,0.0781,2764
2,教室 ベランダ,6,6,0.0781,2765
2,つく 右手,6,6,0.0781,2766
2,ぶつける 割れる,6,5,0.0651,2767
2,友人 ら,6,6,0.0781,2768
2,廊下 教室,6,6,0.0781,2769
2,れる 廊下,6,6,0.0781,2770
2,窓 開く,6,6,0.0781,2771
2,用 ネット,6,6,0.0781,2772
2,試合 会場,6,6,0.0781,2773
2,体操 服,6,6,0.0781,2774
2,歩く くる,6,6,0.0781,2775
2,遊び 本,6,6,0.0781,2776
2,練習 鉄棒,6,5,0.0651,2777
2,さ .,6,6,0.0781,2778
2,手 洗う,6,6,0.0781,2779
2,治療 左上,6,6,0.0781,2780
2,一塁 ベース,6,5,0.0651,2781
2,状態 落下,6,6,0.0781,2782
2,閉める ドア,6,6,0.0781,2783
2,列 並ぶ,6,6,0.0781,2784
2,頚椎 捻挫,6,6,0.0781,2785
2,跳ぶ バランス,6,6,0.0781,2786
2,マス ボクシング,6,5,0.0651,2787
2,使う 遊ぶ,6,6,0.0781,2788
2,時間 玄関,6,6,0.0781,2789
2,誤る 足,6,6,0.0781,2790
2,突っ込む ガラス,6,6,0.0781,2791
2,戻る 階段,6,6,0.0781,2792
2,後頭部 打撲,6,6,0.0781,2793
2,相手 プレーヤー,6,5,0.0651,2794
2,友人 トラブル,6,6,0.0781,2795
2,崩す 肘,6,6,0.0781,2796
2,道具 入れ,6,3,0.0391,2797
2,スタート 台,6,6,0.0781,2798
2,角 眼,6,6,0.0781,2799
2,練習 組,6,6,0.0781,2800
2,図画 工作,6,6,0.0781,2801
2,しまう ガラス,6,6,0.0781,2802
2,地面 手,6,6,0.0781,2803
2,友人 衝突,6,6,0.0781,2804
2,突く しまう,6,6,0.0781,2805
2,段差 角,6,6,0.0781,2806
2,ボール 気付く,6,6,0.0781,2807
2,体育 小屋,6,3,0.0391,2808
2,体 当たり,6,6,0.0781,2809
2,部 タックル,6,6,0.0781,2810
2,. m,6,5,0.0651,2811
2,しまう 肘,6,6,0.0781,2812
2,爪 ほお,6,6,0.0781,2813
2,跳ぶ 越える,6,6,0.0781,2814
2,器械体操 部,6,6,0.0781,2815
2,練習 場所,6,6,0.0781,2816
2,強風 あおる,6,6,0.0781,2817
2,落ちる 頭部,6,6,0.0781,2818
2,練習 コート,6,6,0.0781,2819
2,友人 たち,6,6,0.0781,2820
2,上げる 足,6,6,0.0781,2821
2,膝 痛める,6,6,0.0781,2822
2,間 右手,6,6,0.0781,2823
2,団体 戦,6,6,0.0781,2824
2,すり抜ける 眼,6,6,0.0781,2825
2,当たる 醜状,6,6,0.0781,2826
2,骨折 醜状,6,6,0.0781,2827
2,廊下 人,6,6,0.0781,2828
2,上腕 骨折,6,6,0.0781,2829
2,視 残存,6,6,0.0781,2830
2,前腕 瘢痕,6,6,0.0781,2831
2,手術 前腕,6,6,0.0781,2832
2,ボール 近く,6,6,0.0781,2833
2,肢 短縮,6,6,0.0781,2834
2,跳箱 着地,6,6,0.0781,2835
2,肘 瘢痕,6,6,0.0781,2836
2,負傷 顔面,6,6,0.0781,2837
2,首 負傷,6,6,0.0781,2838
2,付近 負傷,6,6,0.0781,2839
2,止血 受診,6,6,0.0781,2840
2,パイプ いす,6,4,0.0521,2841
2,橈骨遠 位,6,5,0.0651,2842
2,ホワイト ボード,6,3,0.0391,2843
2,段違い 平行棒,6,6,0.0781,2844
2,練習 眼,6,6,0.0781,2845
2,ダッシュ 練習,6,6,0.0781,2846
2,眼 あたる,6,6,0.0781,2847
2,ボール 右目,6,6,0.0781,2848
2,シャトル 打ち返す,6,6,0.0781,2849
2,骨折 眼,6,6,0.0781,2850
2,損なう 眼,6,6,0.0781,2851
2,飛ぶ 眼,6,6,0.0781,2852
2,合う 遊ぶ,6,6,0.0781,2853
2,蹴る 膝,6,6,0.0781,2854
2,ネット 穴,6,6,0.0781,2855
2,練習 塁,6,6,0.0781,2856
2,練習 ピッチングマシーン,6,6,0.0781,2857
2,プラスチック 製,6,6,0.0781,2858
2,組み 体操,6,6,0.0781,2859
2,スマッシュ 眼,6,6,0.0781,2860
2,眼 シャトル,6,6,0.0781,2861
2,転落 頭部,6,6,0.0781,2862
2,指 眼,6,6,0.0781,2863
2,練習 人組,6,6,0.0781,2864
2,足 眼,6,6,0.0781,2865
2,れる シャトル,6,6,0.0781,2866
2,戦 相手,6,6,0.0781,2867
2,角膜 裂傷,6,6,0.0781,2868
2,対戦 相手,6,6,0.0781,2869
2,練習 ペア,6,6,0.0781,2870
2,意識 障害,6,6,0.0781,2871
2,痛い 言う,6,6,0.0781,2872
2,倒れる 相手,6,6,0.0781,2873
2,練習 倒立,6,6,0.0781,2874
2,右手 当たる,6,6,0.0781,2875
2,減退 調節,6,6,0.0781,2876
2,白内障 眼,6,6,0.0781,2877
2,硝子 体,6,6,0.0781,2878
2,孔 眼,6,6,0.0781,2879
2,脈絡 膜,6,6,0.0781,2880
2,補強 運動,6,6,0.0781,2881
2,頭 畳,6,6,0.0781,2882
2,傍ら 目撃,6,6,0.0781,2883
2,頭 強打,6,6,0.0781,2884
2,落下 首,6,6,0.0781,2885
2,頭部 マット,6,5,0.0651,2886
2,練習 会,6,6,0.0781,2887
2,小指 骨折,6,6,0.0781,2888
2,台 上前,6,6,0.0781,2889
